name	id	batch	treatment	line
Line132_BAFF.R1.Aligned.counts	1417	3	BAFF	Line132
Line132_DEX.R1.Aligned.counts	1418	3	DEX	Line132
Line132_ETOH.R1.Aligned.counts	1419	3	ETOH	Line132
Line132_GARD.R1.Aligned.counts	1420	3	GARD	Line132
Line132_IFNg.R1.Aligned.counts	1421	3	IFNG	Line132
Line132_IGF.R1.Aligned.counts	1422	3	IGF	Line132
Line132_TUNIC.R1.Aligned.counts	1423	3	TUNIC	Line132
Line132_WATER.R1.Aligned.counts	1424	3	H20	Line132
Line138_BAFF.R1.Aligned.counts.x	1425	NA	BAFF	Line138
Line138_ETOH.R1.Aligned.counts.x	1426	NA	ETOH	Line138
Line138_TUNIC.R1.Aligned.counts.x	1427	NA	TUNIC	Line138
Line138_WATER.R1.Aligned.counts.x	1428	NA	H20	Line138
Line139_DEX.R1.Aligned.counts	1429	3	DEX	Line139
Line139_ETOH.R1.Aligned.counts	1430	3	ETOH	Line139
Line139_GARD.R1.Aligned.counts	1431	3	GARD	Line139
Line139_IFNg.R1.Aligned.counts	1432	3	IFNG	Line139
Line139_IGF.R1.Aligned.counts	1433	3	IGF	Line139
Line139_TUNIC.R1.Aligned.counts	1434	3	TUNIC	Line139
Line139_WATER.R1.Aligned.counts	1435	3	H20	Line139
Line13_BAFF.R1.Aligned.counts.x	1436	NA	BAFF	Line13
Line13_FSL1.R1.Aligned.counts.x	1437	NA	FSL1	Line13
Line13_IFNg.R1.Aligned.counts.x	1438	NA	IFNG	Line13
Line140_DEX.R1.Aligned.counts	1439	3	DEX	Line140
Line140_GARD.R1.Aligned.counts	1440	3	GARD	Line140
Line140_IFNg.R1.Aligned.counts	1441	3	IFNG	Line140
Line140_IGF.R1.Aligned.counts	1442	3	IGF	Line140
Line140_TUNIC.R1.Aligned.counts	1443	3	TUNIC	Line140
Line140_WATER.R1.Aligned.counts	1444	3	H20	Line140
Line141_BAFF.R1.Aligned.counts	1445	3	BAFF	Line141
Line141_DEX.R1.Aligned.counts	1446	3	DEX	Line141
Line141_ETOH.R1.Aligned.counts	1447	3	ETOH	Line141
Line141_IFNg.R1.Aligned.counts	1448	3	IFNG	Line141
Line141_IGF.R1.Aligned.counts	1449	3	IGF	Line141
Line141_WATER.R1.Aligned.counts	1450	3	H20	Line141
Line145_BAFF.R1.Aligned.counts.x	1451	NA	BAFF	Line145
Line145_DEX.R1.Aligned.counts.x	1452	NA	DEX	Line145
Line145_ETOH.R1.Aligned.counts.x	1453	NA	ETOH	Line145
Line145_TUNIC.R1.Aligned.counts.x	1454	NA	TUNIC	Line145
Line145_WATER.R1.Aligned.counts.x	1455	NA	H20	Line145
Line146_DEX.R1.Aligned.counts.x	1456	NA	DEX	Line146
Line146_ETOH.R1.Aligned.counts.x	1457	NA	ETOH	Line146
Line146_IFNg.R1.Aligned.counts.x	1458	NA	IFNG	Line146
Line146_TUNIC.R1.Aligned.counts.x	1459	NA	TUNIC	Line146
Line157_BAFF.R1.Aligned.counts	1460	3	BAFF	Line157
Line157_DEX.R1.Aligned.counts	1461	3	DEX	Line157
Line157_ETOH.R1.Aligned.counts	1462	3	ETOH	Line157
Line157_GARD.R1.Aligned.counts	1463	3	GARD	Line157
Line157_IFNg.R1.Aligned.counts	1464	3	IFNG	Line157
Line157_IGF.R1.Aligned.counts	1465	3	IGF	Line157
Line158_DEX.R1.Aligned.counts	1466	3	DEX	Line158
Line158_ETOH.R1.Aligned.counts	1467	3	ETOH	Line158
Line158_GARD.R1.Aligned.counts	1468	3	GARD	Line158
Line158_IFNg.R1.Aligned.counts	1469	3	IFNG	Line158
Line158_IGF.R1.Aligned.counts	1470	3	IGF	Line158
Line158_TUNIC.R1.Aligned.counts	1471	3	TUNIC	Line158
Line158_WATER.R1.Aligned.counts	1472	3	H20	Line158
Line159_GARD.R1.Aligned.counts	1473	3	GARD	Line159
Line159_IGF.R1.Aligned.counts	1474	3	IGF	Line159
Line159_WATER.R1.Aligned.counts	1475	3	H20	Line159
Line160_DEX.R1.Aligned.counts.x	1476	NA	DEX	Line160
Line160_ETOH.R1.Aligned.counts.x	1477	NA	ETOH	Line160
Line160_IFNg.R1.Aligned.counts.x	1478	NA	IFNG	Line160
Line160_IGF.R1.Aligned.counts.x	1479	NA	IGF	Line160
Line160_WATER.R1.Aligned.counts.x	1480	NA	H20	Line160
Line161_DEX.R1.Aligned.counts	1481	3	DEX	Line161
Line161_ETOH.R1.Aligned.counts	1482	3	ETOH	Line161
Line161_GARD.R1.Aligned.counts	1483	3	GARD	Line161
Line161_IGF.R1.Aligned.counts	1484	3	IGF	Line161
Line162_IFNg.R1.Aligned.counts	1485	3	IFNG	Line162
Line162_IGF.R1.Aligned.counts	1486	3	IGF	Line162
Line165_DEX.R1.Aligned.counts	1487	3	DEX	Line165
Line165_GARD.R1.Aligned.counts	1488	3	GARD	Line165
Line165_IFNg.R1.Aligned.counts	1489	3	IFNG	Line165
Line165_IGF.R1.Aligned.counts	1490	3	IGF	Line165
Line165_WATER.R1.Aligned.counts	1491	3	H20	Line165
Line170_WATER.R1.Aligned.counts.x	1492	NA	H20	Line170
Line172_WATER.R1.Aligned.counts	1493	3	H20	Line172
Line178_BAFF.R1.Aligned.counts	1494	3	BAFF	Line178
Line178_DEX.R1.Aligned.counts	1495	3	DEX	Line178
Line178_ETOH.R1.Aligned.counts	1496	3	ETOH	Line178
Line178_TUNIC.R1.Aligned.counts	1497	3	TUNIC	Line178
Line182_BAFF.R1.Aligned.counts	1498	3	BAFF	Line182
Line182_ETOH.R1.Aligned.counts	1499	3	ETOH	Line182
Line182_GARD.R1.Aligned.counts	1500	3	GARD	Line182
Line182_IFNg.R1.Aligned.counts	1501	3	IFNG	Line182
Line182_IGF.R1.Aligned.counts	1502	3	IGF	Line182
Line182_TUNIC.R1.Aligned.counts	1503	3	TUNIC	Line182
Line182_WATER.R1.Aligned.counts	1504	3	H20	Line182
Line187_BAFF.R1.Aligned.counts	1505	3	BAFF	Line187
Line187_DEX.R1.Aligned.counts	1506	3	DEX	Line187
Line187_ETOH.R1.Aligned.counts	1507	3	ETOH	Line187
Line187_GARD.R1.Aligned.counts	1508	3	GARD	Line187
Line187_IFNg.R1.Aligned.counts	1509	3	IFNG	Line187
Line187_TUNIC.R1.Aligned.counts	1510	3	TUNIC	Line187
Line187_WATER.R1.Aligned.counts	1511	3	H20	Line187
Line188_BAFF.R1.Aligned.counts.x	1512	NA	BAFF	Line188
Line188_DEX.R1.Aligned.counts.x	1513	NA	DEX	Line188
Line188_ETOH.R1.Aligned.counts.x	1514	NA	ETOH	Line188
Line188_GARD.R1.Aligned.counts.x	1515	NA	GARD	Line188
Line188_IFNg.R1.Aligned.counts.x	1516	NA	IFNG	Line188
Line188_IGF.R1.Aligned.counts.x	1517	NA	IGF	Line188
Line188_TUNIC.R1.Aligned.counts.x	1518	NA	TUNIC	Line188
Line188_WATER.R1.Aligned.counts.x	1519	NA	H20	Line188
Line189_TUNIC.R1.Aligned.counts	1520	3	TUNIC	Line189
Line18_BAFF.R1.Aligned.counts	1521	3	BAFF	Line18
Line18_ETOH.R1.Aligned.counts	1522	3	ETOH	Line18
Line18_FSL1.R1.Aligned.counts	1523	3	FSL1	Line18
Line18_GARD.R1.Aligned.counts	1524	3	GARD	Line18
Line18_IFNg.R1.Aligned.counts	1525	3	IFNG	Line18
Line18_WATER.R1.Aligned.counts	1526	3	H20	Line18
Line194_BAFF.R1.Aligned.counts	1527	3	BAFF	Line194
Line194_ETOH.R1.Aligned.counts	1528	3	ETOH	Line194
Line194_IGF.R1.Aligned.counts	1529	3	IGF	Line194
Line194_TUNIC.R1.Aligned.counts	1530	3	TUNIC	Line194
Line194_WATER.R1.Aligned.counts	1531	3	H20	Line194
Line196_BAFF.R1.Aligned.counts	1532	3	BAFF	Line196
Line196_ETOH.R1.Aligned.counts	1533	3	ETOH	Line196
Line197_BAFF.R1.Aligned.counts	1534	3	BAFF	Line197
Line197_DEX.R1.Aligned.counts	1535	3	DEX	Line197
Line197_ETOH.R1.Aligned.counts	1536	3	ETOH	Line197
Line197_IFNg.R1.Aligned.counts	1537	3	IFNG	Line197
Line197_TUNIC.R1.Aligned.counts	1538	3	TUNIC	Line197
Line197_WATER.R1.Aligned.counts	1539	3	H20	Line197
Line198_BAFF.R1.Aligned.counts	1540	3	BAFF	Line198
Line198_DEX.R1.Aligned.counts	1541	3	DEX	Line198
Line198_ETOH.R1.Aligned.counts	1542	3	ETOH	Line198
Line198_GARD.R1.Aligned.counts	1543	3	GARD	Line198
Line198_IFNg.R1.Aligned.counts	1544	3	IFNG	Line198
Line198_IGF.R1.Aligned.counts	1545	3	IGF	Line198
Line198_TUNIC.R1.Aligned.counts	1546	3	TUNIC	Line198
Line198_WATER.R1.Aligned.counts	1547	3	H20	Line198
Line19_DEX.R1.Aligned.counts.x	1548	NA	DEX	Line19
Line19_ETOH.R1.Aligned.counts.x	1549	NA	ETOH	Line19
Line19_IFNg.R1.Aligned.counts.x	1550	NA	IFNG	Line19
Line19_TUNIC.R1.Aligned.counts.x	1551	NA	TUNIC	Line19
Line19_WATER.R1.Aligned.counts.x	1552	NA	H20	Line19
Line21_ETOH.R1.Aligned.counts.x	1553	NA	ETOH	Line21
Line21_FSL1.R1.Aligned.counts.x	1554	NA	FSL1	Line21
Line21_GARD.R1.Aligned.counts.x	1555	NA	GARD	Line21
Line21_WATER.R1.Aligned.counts.x	1556	NA	H20	Line21
Line251_BAFF.R1.Aligned.counts	1557	3	BAFF	Line251
Line251_DEX.R1.Aligned.counts	1558	3	DEX	Line251
Line251_ETOH.R1.Aligned.counts	1559	3	ETOH	Line251
Line251_IFNg.R1.Aligned.counts	1560	3	IFNG	Line251
Line251_IGF.R1.Aligned.counts	1561	3	IGF	Line251
Line251_TUNIC.R1.Aligned.counts	1562	3	TUNIC	Line251
Line251_WATER.R1.Aligned.counts	1563	3	H20	Line251
Line252_ETOH.R1.Aligned.counts	1564	3	ETOH	Line252
Line252_GARD.R1.Aligned.counts	1565	3	GARD	Line252
Line252_TUNIC.R1.Aligned.counts	1566	3	TUNIC	Line252
Line252_WATER.R1.Aligned.counts	1567	3	H20	Line252
Line253_BAFF.R1.Aligned.counts	1568	3	BAFF	Line253
Line253_ETOH.R1.Aligned.counts	1569	3	ETOH	Line253
Line253_IFNg.R1.Aligned.counts	1570	3	IFNG	Line253
Line254_DEX.R1.Aligned.counts	1571	3	DEX	Line254
Line254_ETOH.R1.Aligned.counts	1572	3	ETOH	Line254
Line254_IFNg.R1.Aligned.counts	1573	3	IFNG	Line254
Line254_TUNIC.R1.Aligned.counts	1574	3	TUNIC	Line254
Line255_BAFF.R1.Aligned.counts	1575	3	BAFF	Line255
Line255_DEX.R1.Aligned.counts	1576	3	DEX	Line255
Line255_ETOH.R1.Aligned.counts	1577	3	ETOH	Line255
Line255_GARD.R1.Aligned.counts	1578	3	GARD	Line255
Line255_IFNg.R1.Aligned.counts	1579	3	IFNG	Line255
Line255_IGF.R1.Aligned.counts	1580	3	IGF	Line255
Line255_TUNIC.R1.Aligned.counts	1581	3	TUNIC	Line255
Line255_WATER.R1.Aligned.counts	1582	3	H20	Line255
Line256_BAFF.R1.Aligned.counts	1583	3	BAFF	Line256
Line256_DEX.R1.Aligned.counts	1584	3	DEX	Line256
Line256_ETOH.R1.Aligned.counts	1585	3	ETOH	Line256
Line256_GARD.R1.Aligned.counts	1586	3	GARD	Line256
Line256_IFNg.R1.Aligned.counts	1587	3	IFNG	Line256
Line256_IGF.R1.Aligned.counts	1588	3	IGF	Line256
Line256_TUNIC.R1.Aligned.counts	1589	3	TUNIC	Line256
Line256_WATER.R1.Aligned.counts	1590	3	H20	Line256
Line257_BAFF.R1.Aligned.counts	1591	3	BAFF	Line257
Line257_ETOH.R1.Aligned.counts	1592	3	ETOH	Line257
Line257_GARD.R1.Aligned.counts	1593	3	GARD	Line257
Line257_IFNg.R1.Aligned.counts	1594	3	IFNG	Line257
Line257_IGF.R1.Aligned.counts	1595	3	IGF	Line257
Line257_TUNIC.R1.Aligned.counts	1596	3	TUNIC	Line257
Line257_WATER.R1.Aligned.counts	1597	3	H20	Line257
Line258_WATER.R1.Aligned.counts.x	1598	NA	H20	Line258
Line259_BAFF.R1.Aligned.counts	1599	3	BAFF	Line259
Line259_DEX.R1.Aligned.counts	1600	3	DEX	Line259
Line259_ETOH.R1.Aligned.counts	1601	3	ETOH	Line259
Line259_GARD.R1.Aligned.counts	1602	3	GARD	Line259
Line259_IFNg.R1.Aligned.counts	1603	3	IFNG	Line259
Line259_IGF.R1.Aligned.counts	1604	3	IGF	Line259
Line259_TUNIC.R1.Aligned.counts	1605	3	TUNIC	Line259
Line259_WATER.R1.Aligned.counts	1606	3	H20	Line259
Line260_DEX.R1.Aligned.counts	1607	3	DEX	Line260
Line262_BAFF.R1.Aligned.counts	1608	3	BAFF	Line262
Line262_DEX.R1.Aligned.counts	1609	3	DEX	Line262
Line262_ETOH.R1.Aligned.counts	1610	3	ETOH	Line262
Line262_GARD.R1.Aligned.counts	1611	3	GARD	Line262
Line262_IFNg.R1.Aligned.counts	1612	3	IFNG	Line262
Line262_IGF.R1.Aligned.counts	1613	3	IGF	Line262
Line262_TUNIC.R1.Aligned.counts	1614	3	TUNIC	Line262
Line262_WATER.R1.Aligned.counts	1615	3	H20	Line262
Line264_BAFF.R1.Aligned.counts	1616	3	BAFF	Line264
Line264_DEX.R1.Aligned.counts	1617	3	DEX	Line264
Line264_ETOH.R1.Aligned.counts	1618	3	ETOH	Line264
Line264_GARD.R1.Aligned.counts	1619	3	GARD	Line264
Line264_IFNg.R1.Aligned.counts	1620	3	IFNG	Line264
Line264_IGF.R1.Aligned.counts	1621	3	IGF	Line264
Line264_WATER.R1.Aligned.counts	1622	3	H20	Line264
Line265_IGF.R1.Aligned.counts	1623	3	IGF	Line265
Line266_BAFF.R1.Aligned.counts.x	1624	NA	BAFF	Line266
Line266_DEX.R1.Aligned.counts.x	1625	NA	DEX	Line266
Line266_ETOH.R1.Aligned.counts.x	1626	NA	ETOH	Line266
Line266_TUNIC.R1.Aligned.counts.x	1627	NA	TUNIC	Line266
Line268_DEX.R1.Aligned.counts.x	1628	NA	DEX	Line268
Line26_BAFF.R1.Aligned.counts	1629	3	BAFF	Line26
Line26_ETOH.R1.Aligned.counts	1630	3	ETOH	Line26
Line26_FSL1.R1.Aligned.counts	1631	3	FSL1	Line26
Line26_GARD.R1.Aligned.counts	1632	3	GARD	Line26
Line26_IFNg.R1.Aligned.counts	1633	3	IFNG	Line26
Line26_TUNIC.R1.Aligned.counts	1634	3	TUNIC	Line26
Line26_WATER.R1.Aligned.counts	1635	3	H20	Line26
Line272_DEX.R1.Aligned.counts.x	1636	NA	DEX	Line272
Line272_GARD.R1.Aligned.counts.x	1637	NA	GARD	Line272
Line272_IFNg.R1.Aligned.counts.x	1638	NA	IFNG	Line272
Line273_DEX.R1.Aligned.counts.x	1639	NA	DEX	Line273
Line274_GARD.R1.Aligned.counts.x	1640	NA	GARD	Line274
Line274_WATER.R1.Aligned.counts.x	1641	NA	H20	Line274
Line276_BAFF.R1.Aligned.counts	1642	3	BAFF	Line276
Line276_DEX.R1.Aligned.counts	1643	3	DEX	Line276
Line276_ETOH.R1.Aligned.counts	1644	3	ETOH	Line276
Line276_GARD.R1.Aligned.counts	1645	3	GARD	Line276
Line276_IGF.R1.Aligned.counts	1646	3	IGF	Line276
Line276_TUNIC.R1.Aligned.counts	1647	3	TUNIC	Line276
Line276_WATER.R1.Aligned.counts	1648	3	H20	Line276
Line27_BAFF.R1.Aligned.counts	1649	3	BAFF	Line27
Line27_DEX.R1.Aligned.counts	1650	3	DEX	Line27
Line27_TUNIC.R1.Aligned.counts	1651	3	TUNIC	Line27
Line285_BAFF.R1.Aligned.counts	1652	3	BAFF	Line285
Line285_DEX.R1.Aligned.counts	1653	3	DEX	Line285
Line285_ETOH.R1.Aligned.counts	1654	3	ETOH	Line285
Line285_GARD.R1.Aligned.counts	1655	3	GARD	Line285
Line285_IFNg.R1.Aligned.counts	1656	3	IFNG	Line285
Line285_IGF.R1.Aligned.counts	1657	3	IGF	Line285
Line285_TUNIC.R1.Aligned.counts	1658	3	TUNIC	Line285
Line285_WATER.R1.Aligned.counts	1659	3	H20	Line285
Line287_BAFF.R1.Aligned.counts	1660	3	BAFF	Line287
Line287_DEX.R1.Aligned.counts	1661	3	DEX	Line287
Line287_ETOH.R1.Aligned.counts	1662	3	ETOH	Line287
Line287_GARD.R1.Aligned.counts	1663	3	GARD	Line287
Line287_IFNg.R1.Aligned.counts	1664	3	IFNG	Line287
Line287_IGF.R1.Aligned.counts	1665	3	IGF	Line287
Line287_TUNIC.R1.Aligned.counts	1666	3	TUNIC	Line287
Line287_WATER.R1.Aligned.counts	1667	3	H20	Line287
Line288_BAFF.R1.Aligned.counts.x	1668	NA	BAFF	Line288
Line288_ETOH.R1.Aligned.counts.x	1669	NA	ETOH	Line288
Line288_GARD.R1.Aligned.counts.x	1670	NA	GARD	Line288
Line288_IGF.R1.Aligned.counts.x	1671	NA	IGF	Line288
Line288_TUNIC.R1.Aligned.counts.x	1672	NA	TUNIC	Line288
Line288_WATER.R1.Aligned.counts.x	1673	NA	H20	Line288
Line292_BAFF.R1.Aligned.counts	1674	3	BAFF	Line292
Line292_DEX.R1.Aligned.counts	1675	3	DEX	Line292
Line292_ETOH.R1.Aligned.counts	1676	3	ETOH	Line292
Line292_GARD.R1.Aligned.counts	1677	3	GARD	Line292
Line292_IFNg.R1.Aligned.counts	1678	3	IFNG	Line292
Line292_IGF.R1.Aligned.counts	1679	3	IGF	Line292
Line292_TUNIC.R1.Aligned.counts	1680	3	TUNIC	Line292
Line29_DEX.R1.Aligned.counts.x	1681	NA	DEX	Line29
Line29_FSL1.R1.Aligned.counts.x	1682	NA	FSL1	Line29
Line29_WATER.R1.Aligned.counts.x	1683	NA	H20	Line29
Line303_BAFF.R1.Aligned.counts	1684	3	BAFF	Line303
Line303_ETOH.R1.Aligned.counts	1685	3	ETOH	Line303
Line303_GARD.R1.Aligned.counts	1686	3	GARD	Line303
Line303_IFNg.R1.Aligned.counts	1687	3	IFNG	Line303
Line303_IGF.R1.Aligned.counts	1688	3	IGF	Line303
Line303_TUNIC.R1.Aligned.counts	1689	3	TUNIC	Line303
Line303_WATER.R1.Aligned.counts	1690	3	H20	Line303
Line304_BAFF.R1.Aligned.counts.x	1691	NA	BAFF	Line304
Line304_DEX.R1.Aligned.counts.x	1692	NA	DEX	Line304
Line304_IFNg.R1.Aligned.counts.x	1693	NA	IFNG	Line304
Line304_IGF.R1.Aligned.counts.x	1694	NA	IGF	Line304
Line304_TUNIC.R1.Aligned.counts.x	1695	NA	TUNIC	Line304
Line304_WATER.R1.Aligned.counts.x	1696	NA	H20	Line304
Line307_BAFF.R1.Aligned.counts	1697	3	BAFF	Line307
Line307_DEX.R1.Aligned.counts	1698	3	DEX	Line307
Line307_ETOH.R1.Aligned.counts	1699	3	ETOH	Line307
Line307_GARD.R1.Aligned.counts	1700	3	GARD	Line307
Line307_IFNg.R1.Aligned.counts	1701	3	IFNG	Line307
Line307_WATER.R1.Aligned.counts	1702	3	H20	Line307
Line308_BAFF.R1.Aligned.counts	1703	3	BAFF	Line308
Line308_DEX.R1.Aligned.counts	1704	3	DEX	Line308
Line308_ETOH.R1.Aligned.counts	1705	3	ETOH	Line308
Line308_GARD.R1.Aligned.counts	1706	3	GARD	Line308
Line308_IFNg.R1.Aligned.counts	1707	3	IFNG	Line308
Line308_IGF.R1.Aligned.counts	1708	3	IGF	Line308
Line308_TUNIC.R1.Aligned.counts	1709	3	TUNIC	Line308
Line308_WATER.R1.Aligned.counts	1710	3	H20	Line308
Line309_BAFF.R1.Aligned.counts	1711	3	BAFF	Line309
Line309_DEX.R1.Aligned.counts	1712	3	DEX	Line309
Line309_ETOH.R1.Aligned.counts	1713	3	ETOH	Line309
Line309_GARD.R1.Aligned.counts	1714	3	GARD	Line309
Line309_IGF.R1.Aligned.counts	1715	3	IGF	Line309
Line309_TUNIC.R1.Aligned.counts	1716	3	TUNIC	Line309
Line309_WATER.R1.Aligned.counts	1717	3	H20	Line309
Line30_BAFF.R1.Aligned.counts	1718	3	BAFF	Line30
Line30_ETOH.R1.Aligned.counts	1719	3	ETOH	Line30
Line30_GARD.R1.Aligned.counts	1720	3	GARD	Line30
Line30_TUNIC.R1.Aligned.counts	1721	3	TUNIC	Line30
Line30_WATER.R1.Aligned.counts	1722	3	H20	Line30
Line312_BAFF.R1.Aligned.counts	1723	3	BAFF	Line312
Line312_DEX.R1.Aligned.counts	1724	3	DEX	Line312
Line312_ETOH.R1.Aligned.counts	1725	3	ETOH	Line312
Line312_GARD.R1.Aligned.counts	1726	3	GARD	Line312
Line312_IFNg.R1.Aligned.counts	1727	3	IFNG	Line312
Line312_IGF.R1.Aligned.counts	1728	3	IGF	Line312
Line312_TUNIC.R1.Aligned.counts	1729	3	TUNIC	Line312
Line312_WATER.R1.Aligned.counts	1730	3	H20	Line312
Line314_BAFF.R1.Aligned.counts	1731	3	BAFF	Line314
Line314_DEX.R1.Aligned.counts	1732	3	DEX	Line314
Line314_ETOH.R1.Aligned.counts	1733	3	ETOH	Line314
Line314_GARD.R1.Aligned.counts	1734	3	GARD	Line314
Line314_IFNg.R1.Aligned.counts	1735	3	IFNG	Line314
Line314_IGF.R1.Aligned.counts	1736	3	IGF	Line314
Line314_TUNIC.R1.Aligned.counts	1737	3	TUNIC	Line314
Line314_WATER.R1.Aligned.counts	1738	3	H20	Line314
Line315_BAFF.R1.Aligned.counts	1739	3	BAFF	Line315
Line315_DEX.R1.Aligned.counts	1740	3	DEX	Line315
Line315_ETOH.R1.Aligned.counts	1741	3	ETOH	Line315
Line315_GARD.R1.Aligned.counts	1742	3	GARD	Line315
Line315_IFNg.R1.Aligned.counts	1743	3	IFNG	Line315
Line315_IGF.R1.Aligned.counts	1744	3	IGF	Line315
Line315_TUNIC.R1.Aligned.counts	1745	3	TUNIC	Line315
Line315_WATER.R1.Aligned.counts	1746	3	H20	Line315
Line318_DEX.R1.Aligned.counts	1747	3	DEX	Line318
Line318_ETOH.R1.Aligned.counts	1748	3	ETOH	Line318
Line318_IFNg.R1.Aligned.counts	1749	3	IFNG	Line318
Line318_IGF.R1.Aligned.counts	1750	3	IGF	Line318
Line318_TUNIC.R1.Aligned.counts	1751	3	TUNIC	Line318
Line318_WATER.R1.Aligned.counts	1752	3	H20	Line318
Line320_BAFF.R1.Aligned.counts.x	1753	NA	BAFF	Line320
Line320_DEX.R1.Aligned.counts.x	1754	NA	DEX	Line320
Line320_ETOH.R1.Aligned.counts.x	1755	NA	ETOH	Line320
Line320_IGF.R1.Aligned.counts.x	1756	NA	IGF	Line320
Line320_TUNIC.R1.Aligned.counts.x	1757	NA	TUNIC	Line320
Line320_WATER.R1.Aligned.counts.x	1758	NA	H20	Line320
Line321_BAFF.R1.Aligned.counts	1759	3	BAFF	Line321
Line321_DEX.R1.Aligned.counts	1760	3	DEX	Line321
Line321_ETOH.R1.Aligned.counts	1761	3	ETOH	Line321
Line321_GARD.R1.Aligned.counts	1762	3	GARD	Line321
Line321_IGF.R1.Aligned.counts	1763	3	IGF	Line321
Line321_TUNIC.R1.Aligned.counts	1764	3	TUNIC	Line321
Line321_WATER.R1.Aligned.counts	1765	3	H20	Line321
Line323_BAFF.R1.Aligned.counts	1766	3	BAFF	Line323
Line323_DEX.R1.Aligned.counts	1767	3	DEX	Line323
Line323_GARD.R1.Aligned.counts	1768	3	GARD	Line323
Line323_IFNg.R1.Aligned.counts	1769	3	IFNG	Line323
Line323_IGF.R1.Aligned.counts	1770	3	IGF	Line323
Line323_TUNIC.R1.Aligned.counts	1771	3	TUNIC	Line323
Line323_WATER.R1.Aligned.counts	1772	3	H20	Line323
Line328_BAFF.R1.Aligned.counts	1773	3	BAFF	Line328
Line328_DEX.R1.Aligned.counts	1774	3	DEX	Line328
Line328_GARD.R1.Aligned.counts	1775	3	GARD	Line328
Line328_IFNg.R1.Aligned.counts	1776	3	IFNG	Line328
Line328_IGF.R1.Aligned.counts	1777	3	IGF	Line328
Line331_BAFF.R1.Aligned.counts	1778	3	BAFF	Line331
Line331_DEX.R1.Aligned.counts	1779	3	DEX	Line331
Line331_ETOH.R1.Aligned.counts	1780	3	ETOH	Line331
Line331_GARD.R1.Aligned.counts	1781	3	GARD	Line331
Line331_IFNg.R1.Aligned.counts	1782	3	IFNG	Line331
Line331_IGF.R1.Aligned.counts	1783	3	IGF	Line331
Line331_TUNIC.R1.Aligned.counts	1784	3	TUNIC	Line331
Line333_BAFF.R1.Aligned.counts	1785	3	BAFF	Line333
Line333_DEX.R1.Aligned.counts	1786	3	DEX	Line333
Line333_ETOH.R1.Aligned.counts	1787	3	ETOH	Line333
Line333_GARD.R1.Aligned.counts	1788	3	GARD	Line333
Line333_IFNg.R1.Aligned.counts	1789	3	IFNG	Line333
Line333_IGF.R1.Aligned.counts	1790	3	IGF	Line333
Line333_TUNIC.R1.Aligned.counts	1791	3	TUNIC	Line333
Line333_WATER.R1.Aligned.counts	1792	3	H20	Line333
Line334_BAFF.R1.Aligned.counts	1793	3	BAFF	Line334
Line334_DEX.R1.Aligned.counts	1794	3	DEX	Line334
Line334_ETOH.R1.Aligned.counts	1795	3	ETOH	Line334
Line334_GARD.R1.Aligned.counts	1796	3	GARD	Line334
Line334_IFNg.R1.Aligned.counts	1797	3	IFNG	Line334
Line334_IGF.R1.Aligned.counts	1798	3	IGF	Line334
Line334_TUNIC.R1.Aligned.counts	1799	3	TUNIC	Line334
Line334_WATER.R1.Aligned.counts	1800	3	H20	Line334
Line335_BAFF.R1.Aligned.counts	1801	3	BAFF	Line335
Line335_DEX.R1.Aligned.counts	1802	3	DEX	Line335
Line335_ETOH.R1.Aligned.counts	1803	3	ETOH	Line335
Line335_GARD.R1.Aligned.counts	1804	3	GARD	Line335
Line335_IFNg.R1.Aligned.counts	1805	3	IFNG	Line335
Line335_IGF.R1.Aligned.counts	1806	3	IGF	Line335
Line335_TUNIC.R1.Aligned.counts	1807	3	TUNIC	Line335
Line335_WATER.R1.Aligned.counts	1808	3	H20	Line335
Line336_BAFF.R1.Aligned.counts	1809	3	BAFF	Line336
Line336_DEX.R1.Aligned.counts	1810	3	DEX	Line336
Line336_ETOH.R1.Aligned.counts	1811	3	ETOH	Line336
Line336_GARD.R1.Aligned.counts	1812	3	GARD	Line336
Line336_IFNg.R1.Aligned.counts	1813	3	IFNG	Line336
Line336_IGF.R1.Aligned.counts	1814	3	IGF	Line336
Line336_TUNIC.R1.Aligned.counts	1815	3	TUNIC	Line336
Line336_WATER.R1.Aligned.counts	1816	3	H20	Line336
Line338_BAFF.R1.Aligned.counts	1817	3	BAFF	Line338
Line338_DEX.R1.Aligned.counts	1818	3	DEX	Line338
Line338_ETOH.R1.Aligned.counts	1819	3	ETOH	Line338
Line338_GARD.R1.Aligned.counts	1820	3	GARD	Line338
Line338_IFNg.R1.Aligned.counts	1821	3	IFNG	Line338
Line338_IGF.R1.Aligned.counts	1822	3	IGF	Line338
Line338_TUNIC.R1.Aligned.counts	1823	3	TUNIC	Line338
Line338_WATER.R1.Aligned.counts	1824	3	H20	Line338
Line341_BAFF.R1.Aligned.counts	1825	3	BAFF	Line341
Line341_DEX.R1.Aligned.counts	1826	3	DEX	Line341
Line341_ETOH.R1.Aligned.counts	1827	3	ETOH	Line341
Line341_GARD.R1.Aligned.counts	1828	3	GARD	Line341
Line341_IFNg.R1.Aligned.counts	1829	3	IFNG	Line341
Line341_IGF.R1.Aligned.counts	1830	3	IGF	Line341
Line341_TUNIC.R1.Aligned.counts	1831	3	TUNIC	Line341
